,zcmb,mb,dmb,errors
562,0.10351,18.836639404296875,0.12665045261383057,0.1483418047428131
563,0.21005,20.681106567382812,0.11932975053787231,0.13641157746315002
564,0.4294,22.5831298828125,0.11183224618434906,0.12401703000068665
565,0.3666,22.048179626464844,0.11394080519676208,0.12750282883644104
566,0.72639,23.916366577148438,0.10675518214702606,0.11500754952430725
567,0.7662,24.049026489257812,0.10626354813575745,0.11408808827400208
568,0.2049,20.618303298950195,0.11957760155200958,0.13681986927986145
569,0.4404,22.676830291748047,0.11146295070648193,0.12340608239173889
570,0.2504,21.058349609375,0.11784252524375916,0.13395360112190247
571,0.0706,17.72872543334961,0.1311078816652298,0.15544787049293518
572,0.2212,20.809616088867188,0.11882303655147552,0.1355741322040558
573,0.97,24.728151321411133,0.10374413430690765,0.10937908291816711
574,0.1221,19.271137237548828,0.12492799758911133,0.14552739262580872
575,0.349,21.89825439453125,0.11453171074390411,0.12848010659217834
576,0.0415,16.267488479614258,0.13705727458000183,0.16474834084510803
577,0.0896,18.524829864501953,0.127885103225708,0.15036359429359436
578,0.64339,23.63978385925293,0.10778103768825531,0.11692538857460022
579,0.55239,23.336544036865234,0.10890622437000275,0.11902788281440735
580,0.03359,15.649158477783203,0.1432969868183136,0.17264625430107117
581,0.5592,23.359237670898438,0.10882194340229034,0.11887088418006897
582,0.2416,20.98339080810547,0.11813823878765106,0.13444200158119202
583,0.3492,21.899959564208984,0.11452506482601166,0.12846830487251282
584,0.07883,18.073562622070312,0.12970158457756042,0.15325751900672913
585,0.08806,18.46030616760254,0.12814033031463623,0.15078237652778625
586,0.3712,22.08736228942871,0.11378645896911621,0.12724736332893372
587,0.5501,23.328914642333984,0.10893456637859344,0.11908116936683655
588,0.35486,21.94817352294922,0.1143350899219513,0.12815514206886292
589,0.2102,20.682933807373047,0.11932273209095001,0.13639965653419495
590,0.34916,21.899621963500977,0.1145264208316803,0.12847080826759338
591,0.63892,23.624889373779297,0.10783685743808746,0.11702850461006165
592,0.3922,22.26624870300293,0.11308114230632782,0.12608209252357483
593,0.53491,23.278295516967773,0.10912235081195831,0.1194320023059845
594,0.29567,21.4439754486084,0.1163225769996643,0.13144055008888245
595,0.37046,22.08106231689453,0.11381113529205322,0.1272886097431183
596,0.02401,14.78769588470459,0.1613609939813614,0.18992868065834045
597,0.76791,24.05472183227539,0.10624198615550995,0.11404815316200256
598,0.103,18.824716567993164,0.12669745087623596,0.14841929078102112
599,0.8489,24.32460594177246,0.10524079203605652,0.1121768057346344
600,0.19025,20.43965721130371,0.12028338015079498,0.13798168301582336
601,0.5196,23.227277755737305,0.10931134223937988,0.11978581547737122
602,0.50016,23.162498474121094,0.10955178737640381,0.12023511528968811
603,0.72739,23.919696807861328,0.10674269497394562,0.11498406529426575
604,1.02991,24.92778778076172,0.10300338268280029,0.10799446702003479
605,0.1526,19.8225154876709,0.12273702770471573,0.14196541905403137
606,0.85039,24.329574584960938,0.10522247850894928,0.11214247345924377
607,0.20335,20.599403381347656,0.1196524053812027,0.1369430124759674
608,0.2988,21.470638275146484,0.11621728539466858,0.1312665045261383
609,0.07369,17.858196258544922,0.13057996332645416,0.1546253263950348
610,0.4198,22.501354217529297,0.11215440928936005,0.12454977631568909
611,0.91039,24.529510498046875,0.10448102653026581,0.11075642704963684
612,0.3012,21.49108123779297,0.11613711714744568,0.13113346695899963
613,0.2921,21.41356658935547,0.11644236743450165,0.13163843750953674
614,0.05715,17.165163040161133,0.13340649008750916,0.1590278446674347
615,0.25029,21.057411193847656,0.11784638464450836,0.13395920395851135
616,0.04486,16.492523193359375,0.13614317774772644,0.16331234574317932
617,0.11364,19.073402404785156,0.12571173906326294,0.14680829644203186
618,0.63116,23.599029541015625,0.10793247818946838,0.11720839142799377
619,0.17915,20.262882232666016,0.12098594009876251,0.1391233503818512
620,0.3826,22.184471130371094,0.11340346932411194,0.12661483883857727
621,0.07063,17.729982376098633,0.13110288977622986,0.15544012188911438
622,0.15304,19.82981300354004,0.12270806729793549,0.14191845059394836
623,0.3297,21.733856201171875,0.11517989635467529,0.12955167889595032
624,0.01741,14.78769588470459,0.1613609939813614,0.18992868065834045
625,0.01567,14.78769588470459,0.1613609939813614,0.18992868065834045
626,0.2804,21.313901901245117,0.11683528125286102,0.13228777050971985
627,0.4276,22.567794799804688,0.11189250648021698,0.1241166889667511
628,0.72091,23.89810562133789,0.10682311654090881,0.11513426899909973
629,0.7202,23.895740509033203,0.10683181881904602,0.11515071988105774
630,0.2712,21.23553466796875,0.11714421212673187,0.13279858231544495
631,0.63291,23.604862213134766,0.10791097581386566,0.11716750264167786
632,1.23,25.59455108642578,0.10053029656410217,0.10337141156196594
633,0.3065,21.536230087280273,0.11595900356769562,0.13083913922309875
634,1.23,25.59455108642578,0.10053029656410217,0.10337141156196594
635,0.17839,20.25027847290039,0.12103594839572906,0.13920536637306213
636,0.03314,15.598200798034668,0.1443653404712677,0.1736685335636139
637,0.0258,14.78769588470459,0.1613609939813614,0.18992868065834045
